# Last modified: 07-11-2017@22:02:00
# LRG_TRANSCRIPT	HGNC_SYMBOL	CHROMOSOME	STRAND	TRANSCRIPT_START	TRANSCRIPT_STOP	EXONS_COORDS	LRG_PROTEIN	CDS_START	CDS_STOP
LRG_861t2	ARID1B	6	1	157098989	157531913	157098989-157100605,157150361-157150555,157222510-157222659,157256600-157256710,157405796-157406039,157431606-157431695,157454162-157454341,157469758-157470085,157488174-157488319,157495142-157495251,157495981-157496139,157502103-157502312,157505365-157505569,157510776-157510914,157511172-157511344,157517299-157517449,157519945-157520041,157521839-157522622,157525000-157525130,157527301-157531913	LRG_861p2	157099064	157529025
LRG_862t1	TSPYL1	6	-1	116596022	116601280	116596022-116601280	LRG_862p1	116599680	116600993
LRG_863t1	ATXN1	6	-1	16299343	16761721	16299343-16307090,16326625-16328701,16486203-16486340,16522858-16522919,16586011-16586138,16658007-16658132,16753464-16753578,16754274-16754322,16761529-16761721	LRG_863p1	16306560	16328541
LRG_864t1	ATXN2	12	-1	111890018	112037480	111890018-111890644,111891481-111891649,111893833-111894060,111895018-111895163,111902466-111902519,111907912-111908044,111908362-111908546,111923075-111923135,111923517-111923669,111924565-111924628,111926280-111926584,111947353-111947423,111947695-111947802,111948189-111948386,111951161-111951343,111953958-111954167,111956053-111956231,111957683-111957880,111958686-111958777,111962996-111963120,111990084-111990234,111990710-111990781,111991962-111992021,111993687-111993723,112036588-112037480	LRG_864p1	111890616	112037318
LRG_865t1	ATXN3	14	-1	92524896	92572965	92524896-92530758,92537279-92537397,92547309-92547405,92548644-92548810,92549470-92549602,92555074-92555161,92559596-92559662,92560090-92560175,92562437-92562481,92563018-92563182,92572873-92572965	LRG_865p1	92530664	92572896
LRG_866t1	ATXN7	3	1	63850233	63989138	63850233-63850675,63884075-63884173,63898264-63898599,63898833-63898901,63938055-63938159,63965591-63965843,63967862-63968121,63968615-63968697,63973735-63974000,63975852-63976050,63976414-63976535,63981181-63982159,63985126-63989138	LRG_866p1	63898275	63985143
LRG_867t1	FRMD7	X	-1	131211021	131262050	131211021-131212994,131214034-131214109,131214226-131214294,131216391-131216554,131218518-131218613,131219609-131219756,131219948-131220062,131228070-131228167,131231294-131231372,131233496-131233538,131234640-131234744,131261816-131262050	LRG_867p1	131211900	131261872
LRG_868t1	ANO5	11	1	22214722	22304913	22214722-22215078,22225350-22225396,22232810-22232860,22239792-22239833,22242643-22242756,22247530-22247598,22248848-22249132,22257709-22257822,22261115-22261230,22271783-22271917,22272287-22272392,22272497-22272557,22276917-22277068,22279226-22279300,22281065-22281287,22283675-22283844,22284492-22284589,22291858-22291988,22294330-22294535,22296115-22296293,22297640-22297745,22301090-22304913	LRG_868p1	22215039	22301311
LRG_869t1	DOK7	4	1	3465033	3496209	3465033-3465156,3465233-3465278,3475133-3475363,3478069-3478269,3487266-3487385,3491404-3491523,3494486-3496209	LRG_869p1	3465103	3495228
LRG_870t1	FLNC	7	1	128470483	128499328	128470483-128471043,128475380-128475628,128477214-128477311,128477452-128477602,128477691-128477809,128478041-128478118,128478321-128478483,128478657-128478857,128480077-128480214,128480602-128480728,128480888-128481024,128481224-128481417,128481508-128481621,128482285-128482428,128482629-128482752,128482848-128483008,128483283-128483373,128483462-128483631,128483850-128483967,128484058-128484320,128484712-128485309,128486044-128486217,128486355-128486517,128486799-128486959,128487751-128487918,128487999-128488122,128488615-128488771,128488847-128489036,128489235-128489258,128489385-128489632,128490030-128490128,128490438-128490537,128490857-128490997,128491286-128491414,128491509-128491682,128492645-128492806,128492882-128493085,128493523-128493675,128493769-128493891,128494028-128494270,128494467-128494736,128494829-128494966,128495253-128495368,128496572-128496704,128496799-128496975,128497172-128497390,128498062-128498271,128498390-128499328	LRG_870p1	128470692	128498577
LRG_871t1	ITGA7	12	-1	56078352	56101686	56078352-56079072,56081755-56081880,56081986-56082084,56082628-56082741,56086628-56086759,56086925-56087101,56087805-56087907,56088040-56088114,56088227-56088306,56088399-56088479,56088562-56088754,56089306-56089421,56090067-56090216,56090683-56090852,56091000-56091061,56091235-56091330,56091479-56091606,56091722-56091810,56092167-56092360,56092494-56092701,56093654-56093773,56094683-56094938,56096656-56096735,56096835-56096962,56101261-56101686	LRG_871p1	56078842	56101466
LRG_871t2	ITGA7	12	-1	56078352	56106089	56078352-56079072,56081755-56081880,56081986-56082084,56082628-56082741,56086628-56086759,56086925-56087101,56087805-56087907,56088040-56088114,56088227-56088306,56088399-56088479,56088562-56088754,56089306-56089421,56090067-56090216,56090683-56090852,56091000-56091061,56091235-56091330,56091479-56091606,56091722-56091810,56092167-56092360,56092494-56092701,56094046-56094177,56094683-56094938,56095163-56095200,56105847-56105918,56106041-56106089	LRG_871p2	56078842	56106053
LRG_872t1	SYNE2	14	1	64319683	64693167	64319683-64319861,64375816-64375945,64407332-64407393,64408413-64408508,64408603-64408680,64408769-64408861,64416543-64416724,64421437-64421633,64428243-64428343,64430617-64430718,64434427-64434564,64443281-64443445,64444623-64444735,64445570-64445732,64447372-64447450,64447704-64447891,64449348-64449512,64450455-64450604,64453174-64453335,64457129-64457287,64457660-64457833,64460553-64460687,64461762-64461920,64463665-64463876,64464019-64464109,64464937-64465046,64465632-64465758,64467280-64467437,64468652-64468799,64469438-64470048,64473761-64473940,64476684-64476834,64483191-64483349,64484313-64484474,64486710-64486811,64488033-64488233,64488575-64488746,64489469-64489581,64490975-64491177,64491630-64491749,64491848-64492139,64493297-64493448,64494202-64494511,64496613-64496777,64497734-64498075,64514718-64514873,64516329-64516594,64518275-64520375,64522662-64522984,64529469-64529613,64532150-64532368,64537363-64537628,64540686-64540854,64542663-64542818,64545184-64545324,64547174-64547356,64548161-64548298,64554389-64554574,64556292-64556414,64557584-64557766,64560067-64560198,64564667-64564864,64565465-64565539,64568650-64568760,64574209-64574325,64580059-64580289,64586145-64586327,64587645-64587779,64588730-64588851,64589004-64589145,64591797-64591928,64593045-64593197,64593316-64593525,64595170-64595271,64596500-64596619,64596766-64596966,64598983-64599156,64600787-64600918,64604505-64604701,64606659-64606791,64608059-64608241,64608660-64608806,64610490-64610666,64612786-64612941,64619282-64619434,64625343-64625513,64626030-64626160,64628790-64628994,64630120-64630299,64632003-64632128,64633951-64634105,64634213-64634357,64635595-64635689,64636946-64637180,64641662-64641856,64644076-64644201,64653142-64653297,64655268-64655426,64656789-64656955,64669519-64669681,64675476-64675663,64676146-64676296,64676660-64676842,64678679-64678816,64679529-64679723,64680912-64681188,64682004-64682072,64682966-64683105,64685116-64685230,64685926-64686128,64687155-64687355,64688294-64688422,64689907-64690098,64691179-64691265,64691717-64691763,64692037-64693167	LRG_872p1	64375867	64692244
LRG_873t1	BIN1	2	-1	127805599	127864903	127805599-127806209,127807997-127808098,127808378-127808488,127808730-127808819,127809831-127809938,127810998-127811021,127811481-127811588,127815049-127815177,127816587-127816731,127819691-127819773,127821147-127821222,127821509-127821594,127825739-127825831,127826500-127826607,127827571-127827666,127828129-127828223,127828338-127828392,127834202-127834282,127864436-127864903	LRG_873p1	127806102	127864519
LRG_874t1	TPMT	6	-1	18128542	18155400	18128542-18131011,18132364-18132408,18134035-18134120,18139194-18139268,18139896-18139948,18143827-18143959,18148054-18148146,18149219-18149402,18155264-18155400	LRG_874p1	18130899	18149358
LRG_875t1	ARID1A	1	1	27022522	27108601	27022522-27024031,27056142-27056354,27057643-27058095,27059167-27059283,27087347-27087587,27087875-27087964,27088643-27088810,27089464-27089776,27092712-27092857,27092948-27093057,27094281-27094490,27097610-27097817,27098991-27099123,27099303-27099478,27099837-27099987,27100071-27100208,27100293-27100389,27100820-27101711,27102068-27102198,27105514-27108601	LRG_875p1	27022895	27107247
LRG_876t1	CYCS	7	-1	25158270	25164980	25158270-25163468,25163570-25163746,25164819-25164980	LRG_876p1	25163320	25163738
LRG_877t1	ANO6	12	1	45609770	45826134	45609770-45610174,45695797-45695876,45725078-45725206,45740805-45740870,45741811-45742098,45742301-45742414,45744442-45744557,45751073-45751207,45761471-45761576,45771836-45771896,45781944-45782086,45784204-45784281,45795578-45795803,45796855-45797024,45797222-45797319,45803140-45803270,45810482-45810687,45814854-45815056,45816740-45816845,45822888-45826134	LRG_877p1	45610105	45823094
LRG_877t2	ANO6	12	1	45686466	45826134	45686466-45686717,45695797-45695876,45725078-45725206,45740805-45740870,45741811-45742098,45742301-45742414,45744442-45744557,45751073-45751207,45761471-45761576,45771836-45771896,45781944-45782086,45784204-45784281,45795578-45795803,45796855-45797024,45797222-45797319,45803140-45803270,45810482-45810687,45814854-45815056,45816740-45816845,45822888-45826134	LRG_877p2	45686702	45823094
LRG_877t3	ANO6	12	1	45609770	45834187	45609770-45610174,45695797-45695876,45725078-45725206,45740805-45740870,45741811-45742098,45742301-45742414,45744442-45744557,45751073-45751207,45761471-45761576,45771836-45771896,45781944-45782086,45784204-45784281,45795578-45795803,45796855-45797024,45797222-45797319,45803140-45803270,45810482-45810687,45814854-45815056,45816740-45816845,45833458-45834187	LRG_877p3	45610105	45833721
LRG_877t4	ANO6	12	1	45609770	45826134	45609770-45610174,45664245-45664307,45695797-45695876,45725078-45725206,45740805-45740870,45741811-45742098,45742301-45742414,45744442-45744557,45751073-45751207,45761471-45761576,45771836-45771896,45781944-45782086,45784204-45784281,45795578-45795803,45796855-45797024,45797222-45797319,45803140-45803270,45810482-45810687,45814854-45815056,45816740-45816845,45822888-45826134	LRG_877p4	45610105	45823094
LRG_878t1	SMARCA4	19	1	11071808	11172958	11071808-11071850,11094797-11095049,11095949-11096081,11096865-11097269,11097581-11097679,11098342-11098600,11099993-11100119,11101826-11101999,11105504-11105677,11106889-11107056,11107170-11107220,11113705-11113835,11114016-11114073,11118578-11118699,11121057-11121207,11123625-11123788,11129633-11129699,11130267-11130377,11132401-11132643,11134194-11134307,11135007-11135114,11136098-11136184,11136976-11137022,11138460-11138626,11141406-11141569,11143966-11144193,11144443-11144541,11144799-11144876,11145590-11145808,11150134-11150229,11151983-11152236,11168931-11169039,11169464-11169565,11170429-11170561,11170721-11170863,11172460-11172958	LRG_878p1	11094828	11172492
LRG_879t1	GFI1B	9	1	135820932	135867074	135820932-135821056,135848112-135848133,135850404-135850591,135851848-135851982,135853894-135854228,135862046-135862165,135862669-135862806,135863584-135863855,135864448-135864585,135865129-135865294,135866259-135867074	LRG_879p1	135862066	135866437
LRG_880t1	EPPK1	8	-1	144939492	144952632	144939492-144947466,144952606-144952632	LRG_880p1	144940160	144947421
LRG_881t1	ARL14EP	11	1	30344646	30359770	30344646-30344749,30352433-30352921,30354413-30354540,30358114-30359770	LRG_881p1	30352496	30358342
LRG_882t1	SMARCA2	9	1	2015219	2193624	2015219-2015404,2028987-2029247,2032952-2033081,2039466-2039900,2047229-2047484,2054597-2054723,2056672-2056845,2058291-2058464,2060816-2060986,2070418-2070471,2073212-2073342,2073566-2073623,2076229-2076329,2077629-2077776,2081832-2081995,2083347-2083413,2084086-2084196,2086829-2087071,2088500-2088613,2096657-2096764,2097385-2097471,2101570-2101616,2104003-2104169,2110254-2110417,2115822-2116049,2119458-2119535,2123719-2123937,2161686-2161903,2170419-2170472,2181571-2181676,2182141-2182242,2186096-2186228,2191266-2191408,2192704-2193624	LRG_882p1	2029023	2192739
LRG_883t1	BLOC1S6	15	1	45879321	45901914	45879321-45879723,45884333-45884474,45895298-45895385,45897626-45897712,45898593-45901914	LRG_883p1	45879642	45898712
LRG_884t1	VPS33B	15	-1	91541646	91565851	91541646-91542284,91542907-91543023,91543130-91543205,91543720-91543821,91544619-91544692,91545280-91545412,91546315-91546361,91548107-91548161,91548285-91548349,91548610-91548684,91548924-91549014,91549203-91549289,91549602-91549675,91549882-91549959,91550180-91550276,91550699-91550803,91551100-91551194,91553031-91553076,91557034-91557101,91557614-91557663,91560193-91560254,91561035-91561115,91565384-91565851	LRG_884p1	91542205	91565479
LRG_885t1	SERPINF2	17	1	1646130	1658559	1646130-1646202,1648286-1648352,1648469-1648507,1648627-1648689,1649002-1649203,1650313-1650456,1650603-1650806,1651892-1652034,1655880-1656084,1657416-1658559	LRG_885p1	1648290	1657828
LRG_886t1	ACTN1	14	-1	69340840	69446083	69340840-69341734,69343799-69343957,69345175-69345240,69345706-69345786,69346679-69346825,69347527-69347706,69349175-69349309,69349590-69349772,69350885-69351025,69351492-69351600,69352142-69352292,69356856-69357003,69358770-69359000,69360372-69360464,69369194-69369279,69371372-69371453,69376035-69376113,69376672-69376759,69378873-69378959,69387723-69387842,69392275-69392389,69445669-69446083	LRG_886p1	69341576	69445773
LRG_887t1	NPHS2	1	-1	179519674	179545087	179519674-179520586,179521738-179521816,179523611-179523666,179526162-179526365,179528814-179528896,179530424-179530496,179533825-179533928,179544726-179545087	LRG_887p1	179520308	179544999
LRG_888t1	PCSK6	15	-1	101844133	102030187	101844133-101845560,101847418-101847530,101853581-101853710,101858524-101858627,101862725-101862812,101865055-101865251,101866582-101866684,101871856-101871894,101872057-101872236,101906401-101906537,101910540-101910728,101922297-101922414,101924527-101924630,101929669-101929769,101933417-101933629,101938609-101938781,101968097-101968185,101970192-101970268,101971525-101971668,101972195-101972305,101983761-101983865,102029579-102030187	LRG_888p1	101845463	102029873
LRG_989t1	LZTR1	22	1	21336558	21353326	21336558-21336860,21337316-21337378,21340130-21340186,21341793-21341872,21342299-21342407,21343078-21343161,21343914-21343971,21344675-21344814,21345917-21346118,21346503-21346658,21347083-21347193,21347951-21348043,21348213-21348308,21348393-21348558,21348847-21349016,21349159-21349315,21350035-21350161,21350252-21350401,21350985-21351090,21351175-21351255,21351521-21353326	LRG_989p1	21336661	21351637
LRG_990t1	CCND1	11	1	69455873	69469242	69455873-69456279,69457799-69458014,69458600-69458759,69462762-69462910,69465886-69469242	LRG_990p1	69456082	69466050
LRG_991t1	CDK6	7	-1	92234235	92465941	92234235-92244600,92247386-92247521,92252350-92252400,92300740-92300849,92354940-92355107,92404010-92404145,92462405-92463004,92465792-92465941	LRG_991p1	92244454	92462637
LRG_991t2	CDK6	7	-1	92234235	92463231	92234235-92244600,92247386-92247521,92252350-92252400,92300740-92300849,92354940-92355107,92404010-92404145,92462405-92463004,92463187-92463231	LRG_991p2	92244454	92462637
LRG_992t1	ESR1	6	1	152128814	152424409	152128814-152129499,152163732-152163922,152201790-152201906,152265308-152265643,152332791-152332929,152382126-152382259,152415520-152415703,152419867-152424409	LRG_992p1	152129048	152420101
LRG_993t1	FGFR1	8	-1	38268656	38326352	38268656-38271322,38271436-38271541,38271670-38271807,38272077-38272147,38272297-38272419,38273388-38273578,38274824-38274934,38275388-38275509,38275746-38275891,38277051-38277253,38279315-38279459,38282027-38282217,38283640-38283763,38285439-38285611,38285864-38285953,38287200-38287466,38314874-38315052,38325499-38326352	LRG_993p1	38271146	38314964
LRG_994t1	FGFR2	10	-1	123237844	123357972	123237844-123239535,123243212-123243317,123244909-123245046,123246868-123246938,123247505-123247627,123256046-123256236,123258009-123258119,123260340-123260461,123263304-123263455,123274631-123274833,123276833-123276977,123279493-123279683,123298106-123298229,123310804-123310973,123324016-123324093,123324952-123325218,123353223-123353481,123357476-123357972	LRG_994p1	123239371	123353331
