# Last modified: 07-11-2017@22:04:34
# LRG_TRANSCRIPT	HGNC_SYMBOL	CHROMOSOME	STRAND	TRANSCRIPT_START	TRANSCRIPT_STOP	EXONS_COORDS	LRG_PROTEIN	CDS_START	CDS_STOP
LRG_850t1	TNNT3	11	1	1919569	1938706	1919569-1919762,1922857-1922891,1923048-1923061,1923555-1923572,1925099-1925116,1926695-1926709,1929120-1929143,1929810-1929828,1932469-1932514,1933721-1933837,1933931-1934008,1934332-1934445,1934546-1934655,1934829-1934919,1936963-1937003,1938438-1938706	LRG_850p1	1922875	1938492
LRG_851t1	TNNI2	11	1	1839003	1841680	1839003-1839033,1839675-1839704,1839849-1839855,1840403-1840444,1840528-1840656,1840819-1840908,1841031-1841207,1841456-1841680	LRG_851p1	1839697	1841551
LRG_853t1	BICC1	10	1	58513144	58831437	58513144-58513333,58620855-58620901,58702074-58702143,58785001-58785080,58786923-58787081,58788370-58788423,58789262-58789456,58789682-58789933,58793484-58793615,58796340-58796526,58798399-58798560,58799056-58799252,58800194-58800326,58800890-58801046,58803077-58803242,58806584-58806623,58807004-58807158,58813830-58813986,58817562-58817722,58820369-58820468,58828761-58831437	LRG_853p1	58513144	58828891
LRG_854t1	DAG1	3	1	49470132	49535618	49470132-49470433,49487254-49487415,49488698-49488745,49492823-49492973,49510419-49510819,49530797-49535618	LRG_854p1	49510535	49533199
LRG_855t1	CHKB	22	-1	50578958	50582999	50578958-50579255,50579426-50579507,50579727-50579830,50579974-50580082,50580190-50580271,50580358-50580416,50580565-50580660,50581420-50581553,50581749-50581862,50582249-50582357,50582558-50582999	LRG_855p1	50579181	50582781
LRG_856t1	LARGE1	22	-1	33272861	33920422	33272861-33274624,33277060-33277255,33283202-33283348,33304229-33304507,33316085-33316248,33337646-33337801,33381919-33382044,33384192-33384304,33432161-33432265,33564848-33565019,33604435-33604558,33626244-33626326,33650367-33650668,33761371-33761558,33856740-33856802,33919995-33920422	LRG_856p1	33274427	33761476
LRG_857t1	SELENON	1	1	25800176	25818222	25800176-25800413,25801043-25801160,25802016-25802117,25805142-25805275,25808580-25808789,25809026-25809150,25809683-25809820,25811454-25811535,25811691-25811879,25812687-25812792,25813881-25813993,25814077-25814178,25815548-25818222	LRG_857p1	25800231	25815718
LRG_860t1	VMA21	X	1	151397185	151409364	151397185-151397361,151403631-151403740,151404916-151409364	LRG_860p1	151397309	151405058
LRG_861t1	ARID1B	6	1	156777930	157210779	156777930-156779471,156829227-156829421,156871614-156871652,156901376-156901525,156935466-156935576,157084662-157084905,157110472-157110561,157133028-157133207,157148624-157148951,157167040-157167185,157174008-157174117,157180969-157181178,157184231-157184435,157189642-157189780,157190038-157190210,157196165-157196315,157198811-157198907,157200705-157201488,157203866-157203996,157206167-157210779	LRG_861p1	156777930	157207891
LRG_861t2	ARID1B	6	1	156777855	157210779	156777855-156779471,156829227-156829421,156901376-156901525,156935466-156935576,157084662-157084905,157110472-157110561,157133028-157133207,157148624-157148951,157167040-157167185,157174008-157174117,157174847-157175005,157180969-157181178,157184231-157184435,157189642-157189780,157190038-157190210,157196165-157196315,157198811-157198907,157200705-157201488,157203866-157203996,157206167-157210779	LRG_861p2	156777930	157207891
LRG_862t1	TSPYL1	6	-1	116274859	116280117	116274859-116280117	LRG_862p1	116278517	116279830
LRG_863t1	ATXN1	6	-1	16299112	16761490	16299112-16306859,16326394-16328470,16485972-16486109,16522627-16522688,16585780-16585907,16657776-16657901,16753233-16753347,16754043-16754091,16761298-16761490	LRG_863p1	16306329	16328310
LRG_864t1	ATXN2	12	-1	111452214	111599676	111452214-111452840,111453677-111453845,111456029-111456256,111457214-111457359,111464662-111464715,111470108-111470240,111470558-111470742,111485271-111485331,111485713-111485865,111486761-111486824,111488476-111488780,111509549-111509619,111509891-111509998,111510385-111510582,111513357-111513539,111516154-111516363,111518249-111518427,111519879-111520076,111520882-111520973,111525192-111525316,111552280-111552430,111552906-111552977,111554158-111554217,111555883-111555919,111598784-111599676	LRG_864p1	111452812	111599514
LRG_865t1	ATXN3	14	-1	92058552	92106621	92058552-92064414,92070935-92071053,92080965-92081061,92082300-92082466,92083126-92083258,92088730-92088817,92093252-92093318,92093746-92093831,92096093-92096137,92096674-92096838,92106529-92106621	LRG_865p1	92064320	92106552
LRG_866t1	ATXN7	3	1	63864557	64003462	63864557-63864999,63898399-63898497,63912588-63912923,63913157-63913225,63952379-63952483,63979915-63980167,63982186-63982445,63982939-63983021,63988059-63988324,63990176-63990374,63990738-63990859,63995505-63996483,63999450-64003462	LRG_866p1	63912599	63999467
LRG_867t1	FRMD7	X	-1	132076993	132128022	132076993-132078966,132080006-132080081,132080198-132080266,132082363-132082526,132084490-132084585,132085581-132085728,132085920-132086034,132094042-132094139,132097266-132097344,132099468-132099510,132100612-132100716,132127788-132128022	LRG_867p1	132077872	132127844
LRG_868t1	ANO5	11	1	22193176	22283367	22193176-22193532,22203804-22203850,22211264-22211314,22218246-22218287,22221097-22221210,22225984-22226052,22227302-22227586,22236163-22236276,22239569-22239684,22250237-22250371,22250741-22250846,22250951-22251011,22255371-22255522,22257680-22257754,22259519-22259741,22262129-22262298,22262946-22263043,22270312-22270442,22272784-22272989,22274569-22274747,22276094-22276199,22279544-22283367	LRG_868p1	22193493	22279765
LRG_869t1	DOK7	4	1	3463306	3494482	3463306-3463429,3463506-3463551,3473406-3473636,3476342-3476542,3485539-3485658,3489677-3489796,3492759-3494482	LRG_869p1	3463376	3493501
LRG_870t1	FLNC	7	1	128830429	128859274	128830429-128830989,128835326-128835574,128837160-128837257,128837398-128837548,128837637-128837755,128837987-128838064,128838267-128838429,128838603-128838803,128840023-128840160,128840548-128840674,128840834-128840970,128841170-128841363,128841454-128841567,128842231-128842374,128842575-128842698,128842794-128842954,128843229-128843319,128843408-128843577,128843796-128843913,128844004-128844266,128844658-128845255,128845990-128846163,128846301-128846463,128846745-128846905,128847697-128847864,128847945-128848068,128848561-128848717,128848793-128848982,128849181-128849204,128849331-128849578,128849976-128850074,128850384-128850483,128850803-128850943,128851232-128851360,128851455-128851628,128852591-128852752,128852828-128853031,128853469-128853621,128853715-128853837,128853974-128854216,128854413-128854682,128854775-128854912,128855199-128855314,128856518-128856650,128856745-128856921,128857118-128857336,128858008-128858217,128858336-128859274	LRG_870p1	128830638	128858523
LRG_871t1	ITGA7	12	-1	55684568	55707902	55684568-55685288,55687971-55688096,55688202-55688300,55688844-55688957,55692844-55692975,55693141-55693317,55694021-55694123,55694256-55694330,55694443-55694522,55694615-55694695,55694778-55694970,55695522-55695637,55696283-55696432,55696899-55697068,55697216-55697277,55697451-55697546,55697695-55697822,55697938-55698026,55698383-55698576,55698710-55698917,55699870-55699989,55700899-55701154,55702872-55702951,55703051-55703178,55707477-55707902	LRG_871p1	55685058	55707682
LRG_871t2	ITGA7	12	-1	55684568	55712305	55684568-55685288,55687971-55688096,55688202-55688300,55688844-55688957,55692844-55692975,55693141-55693317,55694021-55694123,55694256-55694330,55694443-55694522,55694615-55694695,55694778-55694970,55695522-55695637,55696283-55696432,55696899-55697068,55697216-55697277,55697451-55697546,55697695-55697822,55697938-55698026,55698383-55698576,55698710-55698917,55700262-55700393,55700899-55701154,55701379-55701416,55712063-55712134,55712257-55712305	LRG_871p2	55685058	55712269
LRG_872t1	SYNE2	14	1	63852965	64226449	63852965-63853143,63909098-63909227,63940614-63940675,63941695-63941790,63941885-63941962,63942051-63942143,63949825-63950006,63954719-63954915,63961525-63961625,63963899-63964000,63967709-63967846,63976563-63976727,63977905-63978017,63978852-63979014,63980654-63980732,63980986-63981173,63982630-63982794,63983737-63983886,63986456-63986617,63990411-63990569,63990942-63991115,63993835-63993969,63995044-63995202,63996947-63997158,63997301-63997391,63998219-63998328,63998914-63999040,64000562-64000719,64001934-64002081,64002720-64003330,64007043-64007222,64009966-64010116,64016473-64016631,64017595-64017756,64019992-64020093,64021315-64021515,64021857-64022028,64022751-64022863,64024257-64024459,64024912-64025031,64025130-64025421,64026579-64026730,64027484-64027793,64029895-64030059,64031016-64031357,64048000-64048155,64049611-64049876,64051557-64053657,64055944-64056266,64062751-64062895,64065432-64065650,64070645-64070910,64073968-64074136,64075945-64076100,64078466-64078606,64080456-64080638,64081443-64081580,64087671-64087856,64089574-64089696,64090866-64091048,64093349-64093480,64097949-64098146,64098747-64098821,64101932-64102042,64107491-64107607,64113341-64113571,64119427-64119609,64120927-64121061,64122012-64122133,64122286-64122427,64125079-64125210,64126327-64126479,64126598-64126807,64128452-64128553,64129782-64129901,64130048-64130248,64132265-64132438,64134069-64134200,64137787-64137983,64139941-64140073,64141341-64141523,64141942-64142088,64143772-64143948,64146068-64146223,64152564-64152716,64158625-64158795,64159312-64159442,64162072-64162276,64163402-64163581,64165285-64165410,64167233-64167387,64167495-64167639,64168877-64168971,64170228-64170462,64174944-64175138,64177358-64177483,64186424-64186579,64188550-64188708,64190071-64190237,64202801-64202963,64208758-64208945,64209428-64209578,64209942-64210124,64211961-64212098,64212811-64213005,64214194-64214470,64215286-64215354,64216248-64216387,64218398-64218512,64219208-64219410,64220437-64220637,64221576-64221704,64223189-64223380,64224461-64224547,64224999-64225045,64225319-64226449	LRG_872p1	63909149	64225526
LRG_873t1	BIN1	2	-1	127048023	127107327	127048023-127048633,127050421-127050522,127050802-127050912,127051154-127051243,127052255-127052362,127053422-127053445,127053905-127054012,127057473-127057601,127059011-127059155,127062115-127062197,127063571-127063646,127063933-127064018,127068163-127068255,127068924-127069031,127069995-127070090,127070553-127070647,127070762-127070816,127076626-127076706,127106860-127107327	LRG_873p1	127048526	127106943
LRG_874t1	TPMT	6	-1	18128311	18155169	18128311-18130780,18132133-18132177,18133804-18133889,18138963-18139037,18139665-18139717,18143596-18143728,18147823-18147915,18148988-18149171,18155033-18155169	LRG_874p1	18130668	18149127
LRG_875t1	ARID1A	1	1	26696031	26782110	26696031-26697540,26729651-26729863,26731152-26731604,26732676-26732792,26760856-26761096,26761384-26761473,26762152-26762319,26762973-26763285,26766221-26766366,26766457-26766566,26767790-26767999,26771119-26771326,26772500-26772632,26772812-26772987,26773346-26773496,26773580-26773717,26773802-26773898,26774329-26775220,26775577-26775707,26779023-26782110	LRG_875p1	26696404	26780756
LRG_876t1	CYCS	7	-1	25118651	25125361	25118651-25123849,25123951-25124127,25125200-25125361	LRG_876p1	25123701	25124119
LRG_877t1	ANO6	12	1	45215987	45432351	45215987-45216391,45302014-45302093,45331295-45331423,45347022-45347087,45348028-45348315,45348518-45348631,45350659-45350774,45357290-45357424,45367688-45367793,45378053-45378113,45388161-45388303,45390421-45390498,45401795-45402020,45403072-45403241,45403439-45403536,45409357-45409487,45416699-45416904,45421071-45421273,45422957-45423062,45429105-45432351	LRG_877p1	45216322	45429311
LRG_877t2	ANO6	12	1	45292683	45432351	45292683-45292934,45302014-45302093,45331295-45331423,45347022-45347087,45348028-45348315,45348518-45348631,45350659-45350774,45357290-45357424,45367688-45367793,45378053-45378113,45388161-45388303,45390421-45390498,45401795-45402020,45403072-45403241,45403439-45403536,45409357-45409487,45416699-45416904,45421071-45421273,45422957-45423062,45429105-45432351	LRG_877p2	45292919	45429311
LRG_877t3	ANO6	12	1	45215987	45440404	45215987-45216391,45302014-45302093,45331295-45331423,45347022-45347087,45348028-45348315,45348518-45348631,45350659-45350774,45357290-45357424,45367688-45367793,45378053-45378113,45388161-45388303,45390421-45390498,45401795-45402020,45403072-45403241,45403439-45403536,45409357-45409487,45416699-45416904,45421071-45421273,45422957-45423062,45439675-45440404	LRG_877p3	45216322	45439938
LRG_877t4	ANO6	12	1	45215987	45432351	45215987-45216391,45270462-45270524,45302014-45302093,45331295-45331423,45347022-45347087,45348028-45348315,45348518-45348631,45350659-45350774,45357290-45357424,45367688-45367793,45378053-45378113,45388161-45388303,45390421-45390498,45401795-45402020,45403072-45403241,45403439-45403536,45409357-45409487,45416699-45416904,45421071-45421273,45422957-45423062,45429105-45432351	LRG_877p4	45216322	45429311
LRG_878t1	SMARCA4	19	1	10961132	11062282	10961132-10961174,10984121-10984373,10985273-10985405,10986189-10986593,10986905-10987003,10987666-10987924,10989317-10989443,10991150-10991323,10994828-10995001,10996213-10996380,10996494-10996544,11003029-11003159,11003340-11003397,11007902-11008023,11010381-11010531,11012949-11013112,11018957-11019023,11019591-11019701,11021725-11021967,11023518-11023631,11024331-11024438,11025422-11025508,11026300-11026346,11027784-11027950,11030730-11030893,11033290-11033517,11033767-11033865,11034123-11034200,11034914-11035132,11039458-11039553,11041307-11041560,11058255-11058363,11058788-11058889,11059753-11059885,11060045-11060187,11061784-11062282	LRG_878p1	10984152	11061816
LRG_879t1	GFI1B	9	1	132945545	132991687	132945545-132945669,132972725-132972746,132975017-132975204,132976461-132976595,132978507-132978841,132986659-132986778,132987282-132987419,132988197-132988468,132989061-132989198,132989742-132989907,132990872-132991687	LRG_879p1	132986679	132991050
LRG_880t1	EPPK1	8	-1	143857319	143878464	143857319-143873298,143878438-143878464	LRG_880p1	143857987	143873253
LRG_881t1	ARL14EP	11	1	30323099	30338223	30323099-30323202,30330886-30331374,30332866-30332993,30336567-30338223	LRG_881p1	30330949	30336795
LRG_882t1	SMARCA2	9	1	2015219	2193624	2015219-2015404,2028987-2029247,2032952-2033081,2039466-2039900,2047229-2047484,2054597-2054723,2056672-2056845,2058291-2058464,2060816-2060986,2070418-2070471,2073212-2073342,2073566-2073623,2076229-2076329,2077629-2077776,2081832-2081995,2083347-2083413,2084086-2084196,2086829-2087071,2088500-2088613,2096657-2096764,2097385-2097471,2101570-2101616,2104003-2104169,2110254-2110417,2115822-2116049,2119458-2119535,2123719-2123937,2161686-2161903,2170419-2170472,2181571-2181676,2182141-2182242,2186096-2186228,2191266-2191408,2192704-2193624	LRG_882p1	2029023	2192739
LRG_883t1	BLOC1S6	15	1	45587123	45609716	45587123-45587525,45592135-45592276,45603100-45603187,45605428-45605514,45606395-45609716	LRG_883p1	45587444	45606514
LRG_884t1	VPS33B	15	-1	90998416	91022621	90998416-90999054,90999677-90999793,90999900-90999975,91000490-91000591,91001389-91001462,91002050-91002182,91003085-91003131,91004877-91004931,91005055-91005119,91005380-91005454,91005694-91005784,91005973-91006059,91006372-91006445,91006652-91006729,91006950-91007046,91007469-91007573,91007870-91007964,91009801-91009846,91013804-91013871,91014384-91014433,91016963-91017024,91017805-91017885,91022154-91022621	LRG_884p1	90998975	91022249
LRG_885t1	SERPINF2	17	1	1742836	1755265	1742836-1742908,1744992-1745058,1745175-1745213,1745333-1745395,1745708-1745909,1747019-1747162,1747309-1747512,1748598-1748740,1752586-1752790,1754122-1755265	LRG_885p1	1744996	1754534
LRG_886t1	ACTN1	14	-1	68874123	68979366	68874123-68875017,68877082-68877240,68878458-68878523,68878989-68879069,68879962-68880108,68880810-68880989,68882458-68882592,68882873-68883055,68884168-68884308,68884775-68884883,68885425-68885575,68890139-68890286,68892053-68892283,68893655-68893747,68902477-68902562,68904655-68904736,68909318-68909396,68909955-68910042,68912156-68912242,68921006-68921125,68925558-68925672,68978952-68979366	LRG_886p1	68874859	68979056
